UF,cod_Inst,cod_Curso,cor_raca,renda_num,renda_valor,renda,cota,ensino_medio,motivo,escolaridade_pai,escolaridade_mae,sexo,nome_curso
25,2564,1106578,Branca,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola particular,Valorização Profissional,Ensino Médio,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Maior parte escola particular,Vocação,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Pós-graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Baixa concorrência,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Outra cota,Maior parte escola particular,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola particular,Inserção no Mercado de Trabalho,Nenhuma,Ensino Médio,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola pública,Vocação,Pós-graduação,Pós-graduação,M,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,ENGENHARIA DE PRODUÇAO
25,2564,1106578,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,F,ENGENHARIA DE PRODUÇAO
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Médio,Ensino Superior - Graduação,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Pós-graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Preta,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Étnico-racial,Todo escola pública,Influência familiar,Ensino Superior - Graduação,Nenhuma,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Não quero declarar,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Renda,Todo escola pública,Valorização Profissional,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Preta,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Preta,1,"até R$ 1.405,50",Baixíssima,Étnico-racial,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Nenhuma,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Amarela,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Renda,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Nenhuma,Nenhuma,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Amarela,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Superior - Graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Pós-graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Preta,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Influência familiar,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,1,"até R$ 1.405,50",Baixíssima,Renda,Todo escola pública,Vocação,Ensino Médio,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Outra cota,Todo escola pública,Baixa concorrência,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Mais de uma cota,Todo escola pública,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Baixa concorrência,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Valorização Profissional,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Escola pública,Todo escola pública,Baixa concorrência,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1106595,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,CIENCIAS SOCIAIS (LICENCIATURA)
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Valorização Profissional,Ensino Médio,Pós-graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Vocação,Pós-graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Renda,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Não quero declarar,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Valorização Profissional,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Valorização Profissional,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Inserção no Mercado de Trabalho,Pós-graduação,Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Valorização Profissional,Ensino Superior - Graduação,Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Outro,Pós-graduação,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Superior - Graduação,Pós-graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Superior - Graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Médio,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Superior - Graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Outro,Ensino Médio,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Outro,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Valorização Profissional,Ensino Médio,Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Outro,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Vocação,Pós-graduação,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Médio,Pós-graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Inserção no Mercado de Trabalho,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola pública,Outro,Ensino Médio,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Outro,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola particular,Outro,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Médio,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,6,"R$ 9.370,01 a R$ 28.110,00",Alta,Não,Todo escola particular,Outro,Ensino Médio,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,1,"até R$ 1.405,50",Baixíssima,Escola pública,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola particular,Outro,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Outro,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola particular,Outro,Ensino Superior - Graduação,Ensino Superior - Graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,5,"R$ 5. 622,01 a R$ 9.370,00",Média-alta,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Ensino Superior - Graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Branca,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Superior - Graduação,Pós-graduação,F,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Maior parte escola particular,Vocação,Ensino Médio,Ensino Médio,F,ARQUITETURA E URBANISMO
25,2564,1129147,Não quero declarar,4,"R$ 4.216,51 a R$ 5.622,00",Média,Escola pública,Todo escola pública,Vocação,Ensino Médio,Ensino Superior - Graduação,M,ARQUITETURA E URBANISMO
25,2564,1129147,Parda,4,"R$ 4.216,51 a R$ 5.622,00",Média,Não,Todo escola particular,Vocação,Ensino Médio,Pós-graduação,M,ARQUITETURA E URBANISMO
25,2564,1152880,Parda,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Todo escola pública,Inserção no Mercado de Trabalho,Nenhuma,Pós-graduação,M,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Preta,2,"R$ 1.405,51 a R$ 2.811,00",Baixa,Não,Maior parte escola particular,Vocação,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,F,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Branca,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Vocação,Ensino Médio,Pós-graduação,M,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Médio,Ensino Médio,F,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Parda,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Outro,Nenhuma,Ensino Médio,F,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Parda,3,"R$ 2.811,01 a R$ 4.216,50",Média-baixa,Não,Todo escola pública,Vocação,Nenhuma,Ensino Médio,M,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Vocação,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),F,MATEMÁTICA (LICENCIATURA)
25,2564,1152880,Branca,1,"até R$ 1.405,50",Baixíssima,Não,Todo escola pública,Inserção no Mercado de Trabalho,Ensino Médio,Ensino Médio,F,MATEMÁTICA (LICENCIATURA)
